City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,baicheng,45.6167,122.8167,-10.24,73,16,3.61,CN,1709077163
296,howard springs,-12.497,131.047,29.93,92,69,3.21,AU,1709077164
297,kudahuvadhoo,2.6708,72.8944,27.37,80,100,4.57,MV,1709077165
298,belmonte,-15.8631,-38.8828,25.75,88,60,2.26,BR,1709077167
299,kamaishi,39.2667,141.8833,2.69,70,14,1.66,JP,1709077168
300,taro,-8.3862,115.28,22.0,88,72,0.74,ID,1709077170
301,mossel bay,-34.1831,22.146,14.96,78,0,8.29,ZA,1709077171
302,i-n-salah,27.1935,2.4607,15.48,26,0,6.22,DZ,1709077173
303,brisas de zicatela,15.8369,-97.0419,29.29,70,75,4.63,MX,1709077174
304,namtsy,62.7161,129.6658,-33.69,100,100,0.58,RU,1709077176
305,shalya,57.2471,58.7298,-9.01,72,65,5.19,RU,1709077177
306,buka,40.8108,69.1986,2.64,87,100,1.69,UZ,1709077178
307,korsakov,46.6328,142.7813,-13.09,74,41,3.92,RU,1709077180
308,santa luzia,-19.7697,-43.8514,27.5,67,0,2.57,BR,1709077182
309,lazaro cardenas,17.9583,-102.2,26.0,71,12,4.19,MX,1709077184
310,uliastay,47.7417,96.8444,-29.02,88,40,3.06,MN,1709077185
311,kingscliff,-28.2667,153.5667,29.85,69,42,3.6,AU,1709077186
312,princeville,45.7668,-61.2985,2.82,90,75,4.12,CA,1709077188
313,atamanovka,51.93,113.63,-20.39,97,100,1.12,RU,1709077189
314,guerrero negro,27.9769,-114.0611,19.05,58,100,1.82,MX,1709077191
315,mount isa,-20.7333,139.5,27.87,78,75,4.12,AU,1709077192
316,dapa,9.7594,126.0531,25.95,81,77,8.5,PH,1709077195
317,verkhnevilyuysk,63.4453,120.3167,-25.03,97,20,2.64,RU,1709077196
318,novohrad-volynskyi,50.5941,27.6165,3.81,71,100,3.77,UA,1709077198
319,yuzhno-kurilsk,44.0306,145.8556,-3.68,85,100,15.04,RU,1709077200
320,saipan,15.1355,145.701,28.39,61,20,6.17,MP,1709077201
321,casper,42.8666,-106.3131,-6.27,68,20,2.57,US,1709076937
322,abeche,13.8292,20.8324,26.91,12,65,5.31,TD,1709077205
323,castillos,-34.1667,-53.8333,21.28,95,23,2.03,UY,1709077206
324,vernon,50.2581,-119.2691,-1.5,35,72,0.51,CA,1709077133
325,maneromango,-7.1988,38.7848,22.0,84,100,1.43,TZ,1709077209
326,ma'rib,15.4591,45.3253,21.61,44,18,2.29,YE,1709077210
327,kodinsk,58.6881,99.1844,-22.55,100,100,1.42,RU,1709077221
328,papao,-17.75,-149.55,29.81,78,20,4.22,PF,1709077222
329,collinwood,35.1743,-87.7373,23.15,69,100,7.01,US,1709077224
330,la'ie,21.6477,-157.9253,27.98,73,5,6.26,US,1709077225
331,saint-philippe,-21.3585,55.7679,22.77,73,38,4.02,RE,1709077226
332,mejit,10.2753,170.8646,27.21,79,92,7.02,MH,1709077228
333,creel,27.75,-107.6333,12.39,24,69,8.64,MX,1709077229
334,oltinko'l,40.8011,72.1634,3.18,89,100,0.37,UZ,1709077231
335,prnjavor,44.8703,17.6628,7.59,78,70,0.95,BA,1709077234
336,rio grande,-32.035,-52.0986,23.06,89,100,4.81,BR,1709077235
337,jieshi,22.8134,115.8257,16.15,81,100,8.23,CN,1709077237
338,san carlos,9.6612,-68.5827,28.83,51,69,3.03,VE,1709077238
339,alofi,-19.0595,-169.9187,29.94,79,40,3.09,NU,1709077240
340,high rock,26.6208,-78.2833,22.01,61,3,4.92,BS,1709077241
341,caruthersville,36.1931,-89.6556,24.12,68,100,3.58,US,1709077243
342,halfway,39.6207,-77.7589,13.84,80,20,6.17,US,1709077244
343,conduaga,8.862,117.4893,27.05,66,77,2.03,PH,1709077256
344,el calafate,-50.3408,-72.2768,12.69,77,71,4.51,AR,1709077040
345,itoman,26.1247,127.6694,20.61,68,75,5.14,JP,1709077259
346,axim,4.8699,-2.2405,26.66,91,30,1.95,GH,1709077260
347,inarajan village,13.2736,144.7484,28.55,76,54,7.38,GU,1709077262
348,vila do maio,15.1333,-23.2167,23.44,75,84,4.72,CV,1709077265
349,aden,12.7794,45.0367,25.31,75,45,6.2,YE,1709077266
350,puerto carreno,6.189,-67.4859,34.99,41,20,3.09,CO,1709077268
351,argostolion,38.1811,20.489,15.41,72,100,4.2,GR,1709077272
352,goundam,16.4145,-3.6708,26.93,9,0,3.82,ML,1709077274
353,sola,-13.8833,167.55,28.57,72,87,3.33,VU,1709077275
354,wick,58.4333,-3.0833,5.03,75,8,4.63,GB,1709077049
355,swakopmund,-22.6833,14.5333,17.47,89,9,1.34,NA,1709077278
356,dzilam gonzalez,21.2833,-88.9333,24.68,65,1,2.54,MX,1709077280
357,al ghayzah,16.2079,52.176,24.05,78,59,2.92,YE,1709077281
358,mutuipe,-13.2286,-39.5047,22.39,98,55,1.01,BR,1709077283
359,carahue,-38.7,-73.1667,16.51,82,92,1.47,CL,1709077285
360,apodi,-5.6642,-37.7989,24.44,93,100,2.04,BR,1709077238
361,baran,25.1,76.5167,16.47,35,0,2.12,IN,1709077287
362,lethem,3.3803,-59.7968,31.09,42,70,5.35,GY,1709077289
363,mar del plata,-38.0023,-57.5575,22.75,80,0,2.24,AR,1709077176
364,puning,23.3107,116.1687,14.39,77,100,2.21,CN,1709077291
365,san miguel,13.4833,-88.1833,38.78,22,0,3.6,SV,1709077293
366,ishigaki,24.3448,124.1572,16.07,94,75,1.54,JP,1709077294
367,bonny,4.4522,7.1681,28.4,83,54,4.37,NG,1709077297
368,port blair,11.6667,92.75,25.02,94,17,0.51,IN,1709077298
369,qashyr,53.0675,76.1036,-10.95,98,100,2.68,KZ,1709077299
370,christchurch,-43.5333,172.6333,17.73,87,100,6.69,NZ,1709077267
371,rakops,-21.0167,24.3333,21.77,65,20,8.01,BW,1709077302
372,nova vicosa,-17.8919,-39.3719,25.68,89,29,2.99,BR,1709077303
373,luderitz,-26.6481,15.1594,17.39,81,1,1.16,NA,1709077306
374,saldanha,-33.0117,17.9442,24.03,48,0,5.84,ZA,1709077307
375,tallkalakh,34.6684,36.2599,8.08,57,1,3.66,SY,1709077309
376,calderitas,18.55,-88.25,27.06,65,0,5.66,MX,1709077311
377,essaouira,31.5125,-9.77,13.72,50,40,5.14,MA,1709077312
378,jinchang,38.4953,102.1739,-6.3,81,87,1.05,CN,1709077313
379,warman,52.3168,-106.5679,-20.62,58,100,4.12,CA,1709077315
380,lincoln,40.8,-96.667,-3.58,58,51,5.81,US,1709077272
381,kibara,-2.15,33.45,20.25,83,100,3.15,TZ,1709077317
382,holualoa,19.6228,-155.9522,24.32,77,0,3.09,US,1709077319
383,pacasmayo,-7.4006,-79.5714,24.61,75,92,6.42,PE,1709077320
384,ulanhot,46.0833,122.0833,-13.24,67,23,2.66,CN,1709077322
385,chapada dos guimaraes,-15.4606,-55.7497,23.81,60,53,1.01,BR,1709077324
386,kem',64.9555,34.5793,-8.45,96,72,2.5,RU,1709077325
387,machilipatnam,16.1667,81.1333,21.11,80,20,1.61,IN,1709077326
388,oranjemund,-28.55,16.4333,17.73,81,0,1.02,NA,1709077328
389,darwin,-12.4611,130.8418,29.97,83,40,4.12,AU,1709076952
390,zalari,53.5584,102.5065,-25.76,100,97,1.67,RU,1709077330
391,nogliki,51.8333,143.1667,-18.25,97,100,2.34,RU,1709077332
392,kavaratti,10.5669,72.642,27.88,74,74,6.52,IN,1709077333
393,sinop,41.7711,34.8709,7.59,62,0,0.94,TR,1709077334
394,guapore,-28.8456,-51.8903,21.26,99,96,0.25,BR,1709077181
395,ghormach,35.7306,63.7826,-1.9,97,100,1.28,AF,1709077337
396,itaituba,-4.2761,-55.9836,24.31,96,96,0.75,BR,1709077339
397,sao francisco de paula,-29.4481,-50.5836,18.78,100,95,0.69,BR,1709077340
398,salta,-24.7859,-65.4117,20.33,94,75,1.79,AR,1709077278
399,lodja,-3.4833,23.4333,21.09,94,60,0.78,CD,1709077344
400,beaufort west,-32.3567,22.583,13.55,67,0,5.07,ZA,1709077345
401,bel ombre,-4.6167,55.4167,27.91,83,40,3.09,SC,1709077346
402,huruta,8.15,39.35,16.98,51,82,1.55,ET,1709077348
403,yermolayevo,52.7167,55.8,-12.75,81,100,1.35,RU,1709077349
404,acarau,-2.8856,-40.12,24.32,95,100,2.66,BR,1709077351
405,chernyshkovskiy,48.4219,42.2308,-6.68,83,13,3.93,RU,1709077352
406,bengkulu,-3.8004,102.2655,24.75,88,89,2.2,ID,1709077353
407,las tablas,7.7667,-80.2833,25.65,99,1,9.07,PA,1709077282
408,bamboo flat,11.7,92.7167,25.05,94,14,0.51,IN,1709077356
409,walvis bay,-22.9575,14.5053,17.53,88,3,2.29,NA,1709077357
410,patnanungan,14.7833,122.1833,25.63,71,6,9.15,PH,1709077359
411,broken hill,-31.95,141.4333,36.31,13,43,7.8,AU,1709077360
412,solnechnogorsk,56.1833,36.9833,-4.09,94,82,4.34,RU,1709077361
413,portmore,17.9702,-76.8672,28.98,72,20,5.14,JM,1709077363
414,richards bay,-28.783,32.0377,19.77,83,95,3.17,ZA,1709077364
415,dryden,49.7833,-92.7503,-18.84,78,75,4.63,CA,1709077366
416,padangsidempuan,1.3667,99.2667,22.41,96,97,1.64,ID,1709077367
417,colonia menno,-22.3667,-59.8167,32.88,41,82,4.02,PY,1709077370
418,haapsalu,58.9431,23.5414,1.62,95,74,1.33,EE,1709077372
419,kristiansund,63.1115,7.732,7.03,56,40,1.54,NO,1709077260
420,untsukul',42.7115,46.7866,-4.5,55,0,1.28,RU,1709077374
421,fort mcmurray,56.7268,-111.381,-15.23,47,20,3.6,CA,1709077376
422,la sarre,48.8002,-79.1996,2.44,100,100,3.27,CA,1709077377
423,vakhsh,37.7149,68.8346,1.12,93,100,2.0,TJ,1709077379
424,oriximina,-1.7656,-55.8661,24.79,86,49,1.16,BR,1709077380
425,rumbek,6.802,29.6912,29.67,21,91,1.56,SS,1709077382
426,iskateley,67.6803,53.1512,-4.99,94,74,5.36,RU,1709077383
427,maintirano,-18.0667,44.0167,26.91,83,89,1.1,MG,1709077384
428,sitangkai,4.6628,119.3928,27.77,74,97,4.44,PH,1709077386
429,ulan bator,47.9077,106.8832,-29.93,69,69,0.0,MN,1709077361
430,santiago del torno,-17.9833,-63.3833,28.42,81,75,2.24,BO,1709077388
431,guymon,36.6828,-101.4816,9.0,43,0,13.89,US,1709077390
432,weno,7.4515,151.8468,29.97,79,75,5.66,FM,1709077391
433,okhotsk,59.3833,143.3,-23.83,84,13,3.62,RU,1709077392
434,hirara,24.8,125.2833,19.92,88,75,3.09,JP,1709077394
435,faratsiho,-19.4,46.95,15.53,99,100,1.49,MG,1709077395
436,parabel',58.6978,81.4825,-11.35,92,100,5.62,RU,1709077396
437,auki,-8.7676,160.7034,28.74,79,98,1.62,SB,1709077398
438,palikir - national government center,6.9248,158.1611,29.47,84,100,5.14,FM,1709077399
439,jiexiu,37.0244,111.9125,1.85,82,100,1.68,CN,1709077401
440,carolina beach,34.0352,-77.8936,17.82,91,100,7.59,US,1709077403
441,makokou,0.5738,12.8642,24.5,72,11,1.42,GA,1709077405
442,morondava,-20.2833,44.2833,27.69,80,100,1.75,MG,1709077406
443,necocli,8.4234,-76.786,26.16,85,21,4.52,CO,1709077407
444,shalqar,47.8333,59.6,-9.0,90,12,3.61,KZ,1709077409
445,krasnyye barrikady,46.2045,47.8535,-6.02,79,0,3.0,RU,1709077410
446,kapustin yar,48.5831,45.7372,-4.74,72,7,3.34,RU,1709077411
447,rosetta,31.4044,30.4164,15.25,79,40,2.9,EG,1709077413
448,alvaraes,-3.2208,-64.8042,24.93,93,81,1.21,BR,1709077414
449,fort bragg,35.139,-79.006,18.23,66,75,4.63,US,1709077415
450,saline,34.6501,-92.6835,22.94,80,100,6.74,US,1709077417
451,sur,22.5667,59.5289,23.52,79,2,3.06,OM,1709077418
452,westport,41.1415,-73.3579,11.36,83,0,0.45,US,1709077420
453,port saint john's,-31.6229,29.5448,19.66,77,99,1.54,ZA,1709077421
454,xining,36.6167,101.7667,-7.55,89,99,0.83,CN,1709077423
455,pisco,-13.7,-76.2167,24.03,83,0,10.8,PE,1709077424
456,pitimbu,-7.4706,-34.8086,25.33,81,47,2.68,BR,1709077426
457,south hedland,-20.4089,118.5983,29.96,84,56,4.12,AU,1709077427
458,temiskaming shores,47.4938,-79.7153,2.89,95,100,5.11,CA,1709077429
459,kangding,30.0513,101.9603,3.47,68,13,2.32,CN,1709077430
460,hobyo,5.3505,48.5268,25.98,73,97,6.58,SO,1709077432
461,tadine,-21.55,167.8833,27.71,77,100,7.06,NC,1709077433
462,salalah,17.0151,54.0924,26.05,73,75,3.09,OM,1709077434
463,ellsworth,44.5434,-68.4195,5.05,94,100,2.57,US,1709077437
464,arkhara,49.4212,130.0842,-12.91,90,100,1.79,RU,1709077440
465,adrar,20.5022,-10.0711,20.64,22,1,5.04,MR,1709077441
466,pemangkat,1.1667,108.9667,25.59,87,96,3.73,ID,1709077443
467,jhang sadr,31.2715,72.3284,11.4,55,12,1.11,PK,1709077444
468,funafuti,-8.5243,179.1942,33.0,79,75,3.09,TV,1709077446
469,salina cruz,16.1667,-95.2,27.72,65,0,4.77,MX,1709077447
470,kone,-21.0595,164.8658,32.17,54,42,3.47,NC,1709077448
471,nouadhibou,20.931,-17.0347,20.99,64,22,10.8,MR,1709077450
472,nizhnesortymskiy,62.4397,71.7603,-4.78,94,100,6.53,RU,1709077451
473,uturoa,-16.7333,-151.4333,28.99,73,58,3.83,PF,1709077453
474,asosa,10.0667,34.5333,22.17,15,83,3.05,ET,1709077454
475,zayed city,24.3768,54.589,21.67,70,0,2.57,AE,1709077455
476,preobrazheniye,42.9019,133.9064,-2.49,51,100,1.75,RU,1709077457
477,ar raqqah,35.95,39.0167,7.48,47,0,3.49,SY,1709077458
478,nongstoin,25.5167,91.2667,10.2,54,100,0.75,IN,1709077460
479,lata,40.1629,-8.3327,5.51,90,40,1.19,PT,1709077461
480,newman,37.3138,-121.0208,18.13,52,9,4.47,US,1709077462
481,cabedelo,-6.9811,-34.8339,25.37,79,71,2.48,BR,1709077464
482,altai,46.3722,96.2583,-24.46,92,71,0.86,MN,1709077465
483,illizi,26.4833,8.4667,16.89,11,0,2.88,DZ,1709077466
484,linxia chengguanzhen,35.6003,103.2064,-4.75,92,100,2.06,CN,1709077468
485,rasskazovo,52.6714,41.9033,-9.69,85,83,3.9,RU,1709077469
486,ciudad lazaro cardenas,17.9583,-102.2,26.0,71,12,4.19,MX,1709077184
487,kununurra,-15.7667,128.7333,27.99,83,75,1.54,AU,1709077473
488,kerikeri,-35.2268,173.9474,24.95,72,73,0.45,NZ,1709077475
489,murghob,38.1702,73.9667,-22.88,94,33,1.48,TJ,1709077476
490,touros,-5.1989,-35.4608,25.69,88,91,3.58,BR,1709077479
491,nagqu,31.5,92.0,-5.37,35,100,7.82,CN,1709077480
492,baardheere,2.3446,42.2764,27.42,62,43,5.65,SO,1709077481
493,broome,42.2506,-75.833,12.21,83,100,7.2,US,1709077483
494,kataba,13.9833,44.3833,15.89,78,1,0.46,YE,1709077484
495,taroa,8.7058,171.2275,27.3,83,58,7.66,MH,1709077485
496,sisimiut,66.9395,-53.6735,-14.41,78,87,3.09,GL,1709077487
497,darhan,49.4867,105.9228,-21.11,96,100,2.77,MN,1709077488
498,north bay,46.3168,-79.4663,9.01,87,75,8.23,CA,1709077396
499,soroti,1.7146,33.6111,20.13,88,98,3.8,UG,1709077492
500,bhola,22.6833,90.65,20.69,39,86,2.2,BD,1709077493
501,keflavik,64.0049,-22.5624,0.24,69,75,6.17,IS,1709077494
502,qamdo,31.1667,97.2333,-8.92,69,98,2.84,CN,1709077496
503,bourbon-lancy,46.6221,3.7695,4.97,88,100,4.04,FR,1709077497
504,tarfaya,27.9358,-12.9218,16.62,71,0,13.99,MA,1709077499
505,petauke,-14.2426,31.3253,18.39,92,98,2.98,ZM,1709077500
506,sabang,5.8933,95.3214,28.37,75,98,8.22,ID,1709077502
507,shushtar,32.0455,48.8567,13.35,47,100,7.58,IR,1709077503
508,glace bay,46.1969,-59.957,2.66,80,75,5.66,CA,1709077505
509,whangarei,-35.7317,174.3239,24.75,47,77,2.09,NZ,1709077427
510,kutum,14.2,24.6667,20.17,15,100,2.91,SD,1709077508
511,hami,42.8,93.45,-4.92,36,87,1.88,CN,1709077509
512,hammerfest,70.6634,23.6821,-0.75,59,0,3.6,NO,1709077511
513,florida,28.7505,-82.5001,21.71,66,0,0.0,US,1709077032
514,senatobia,34.6176,-89.9687,24.47,70,100,1.34,US,1709077515
515,skiatook,36.3684,-96.0014,27.1,38,97,7.6,US,1709077517
516,padang,-0.9492,100.3543,27.03,82,100,1.93,ID,1709077518
517,yeppoon,-23.1333,150.7333,29.88,55,13,6.88,AU,1709077519
518,karachi,24.9056,67.0822,18.9,45,0,2.57,PK,1709077281
519,kavieng,-2.5744,150.7967,29.33,67,91,0.74,PG,1709077522
520,placer,39.0666,-120.7677,12.5,44,12,0.89,US,1709077523
521,panaba,21.2833,-88.2667,27.5,39,1,7.15,MX,1709077525
522,senanga,-16.1167,23.2667,19.39,97,100,2.12,ZM,1709077526
523,tual,-5.6667,132.75,30.57,70,69,4.45,ID,1709077528
524,san fernando,15.0286,120.6898,23.85,60,7,6.33,PH,1709077529
525,kill devil hills,36.0307,-75.676,16.01,80,100,6.69,US,1709077268
526,la passe,45.5549,-0.8967,5.13,83,67,4.46,FR,1709077532
527,puerto armuelles,8.2833,-82.8667,32.99,75,0,3.18,PA,1709077534
528,oamaru,-45.0784,170.9801,13.54,91,98,5.32,NZ,1709077535
529,piti village,13.4626,144.6933,28.5,72,0,5.66,GU,1709077537
530,nema,57.5067,50.5011,-8.48,91,87,3.56,RU,1709077538
531,sumbawa besar,-8.5,117.4333,26.32,88,100,0.77,ID,1709077539
532,mugia,43.1041,-9.2179,9.95,77,100,3.17,ES,1709077541
533,rio san juan,19.6439,-70.0763,22.89,86,25,4.25,DO,1709077542
534,tsimlyansk,47.6461,42.1019,-0.98,53,0,5.27,RU,1709077543
535,springbok,-29.6643,17.8865,24.45,14,0,5.88,ZA,1709077545
536,pucon,-39.2822,-71.9543,17.2,71,98,1.79,CL,1709077530
537,paradsasvar,47.9126,19.9771,9.24,82,99,1.5,HU,1709077556
538,garhi khairo,28.0606,67.9803,16.91,50,29,1.25,PK,1709077557
539,at-bashi,41.1702,75.8106,-12.73,82,92,0.81,KG,1709077559
540,"laikit, laikit ii (dimembe)",1.4792,124.9735,24.47,94,40,1.03,ID,1709077560
541,minas de marcona,-15.2119,-75.1103,18.93,85,100,6.86,PE,1709077566
542,olenegorsk,68.15,33.3,-5.23,92,44,4.32,RU,1709077568
543,zafar,40.9833,68.9,1.75,80,100,1.78,UZ,1709077571
544,mili,6.0815,171.735,28.27,82,73,7.85,MH,1709077572
545,thurso,58.5927,-3.5259,7.14,79,21,10.81,GB,1709077573
546,zhigalovo,54.8097,105.1578,-20.09,100,100,1.32,RU,1709077575
547,biltine,14.5333,20.9167,26.92,12,60,5.52,TD,1709077576
548,northam,51.0333,-4.2167,7.44,96,86,2.15,GB,1709077578
549,san matias,-16.3667,-58.4,27.73,69,59,3.2,BO,1709077580
550,balabac,7.9868,117.0645,27.09,80,97,9.51,PH,1709077581
551,bogale,16.2833,95.4,25.05,61,34,2.29,MM,1709077582
552,manta,-0.95,-80.7333,27.88,89,75,4.47,EC,1709077364
553,bayanhongor,46.7167,100.1167,-32.0,90,16,2.0,MN,1709077585
554,pariaman,-0.619,100.12,27.03,83,100,2.2,ID,1709077586
555,new norfolk,-42.7826,147.0587,24.95,41,92,1.33,AU,1709077588
556,siwa oasis,29.2041,25.5195,14.7,39,0,1.92,EG,1709077589
557,arkhangel'sk,64.5401,40.5433,1.06,100,100,1.0,RU,1709077590
558,bardai,11.65,7.2333,24.27,20,22,2.91,NG,1709077592
559,nabire,-3.3667,135.4833,28.77,72,45,0.36,ID,1709077593
560,tashtyp,52.7939,89.8983,-24.28,99,72,1.27,RU,1709077595
561,sault ste. marie,46.5168,-84.3333,11.31,79,0,3.09,CA,1709077596
562,mata-utu,-13.2816,-176.1745,29.31,76,18,5.31,WF,1709077597
563,dwarka,22.2394,68.9678,22.24,55,0,6.42,IN,1709077599
564,talakan,50.3167,130.3667,-11.7,86,100,1.46,RU,1709077600
565,daru,-9.0763,143.2092,28.44,75,99,2.28,PG,1709077601
566,sao jose da coroa grande,-8.8978,-35.1478,26.89,80,89,3.59,BR,1709077603
567,chinsali,-10.5414,32.0816,17.29,97,99,0.73,ZM,1709077604
568,ustyuzhna,58.8394,36.4321,0.02,96,100,3.97,RU,1709077607
569,selfoss,63.9331,-20.9971,-1.09,73,34,4.26,IS,1709077609
570,quezon,7.7303,125.0989,24.86,74,83,3.14,PH,1709077610
571,buzuluk,52.7807,52.2635,-17.24,94,96,0.89,RU,1709077611
572,yuli,9.6989,10.2744,29.14,25,28,1.95,NG,1709077613
573,changyon,38.2508,125.0961,3.02,77,100,0.5,KP,1709077614
574,mankera,31.3866,71.4407,13.11,48,8,2.33,PK,1709077616
575,port-vila,-17.7338,168.3219,30.78,74,20,4.12,VU,1709077358
576,makueni boma,-1.8041,37.6203,17.5,95,100,2.13,KE,1709077619
577,gadzhiyevo,69.2551,33.3362,-6.42,90,79,6.13,RU,1709077620
578,magong,23.5654,119.5863,18.27,83,100,8.6,TW,1709077621
579,vadso,70.0744,29.7487,-0.91,74,75,10.8,NO,1709077623
580,safi,32.1667,-8.8333,7.85,70,0,6.19,MA,1709077624
581,qarah zia' od din,38.8915,45.0255,-4.52,34,0,0.74,IR,1709077626
582,metsemotlhaba,-24.5514,25.8031,21.07,78,0,3.09,BW,1709077627
583,kuanda,56.3161,116.0806,-33.4,97,86,0.43,RU,1709077629
584,hauterive,46.0901,3.4459,4.86,93,100,4.31,FR,1709077630
585,remire-montjoly,4.9167,-52.2667,26.02,78,0,1.03,GF,1709077633
586,chom bueng,13.62,99.5917,24.03,62,27,0.57,TH,1709077634
587,sao martinho,39.5144,-9.1311,12.29,75,72,6.71,PT,1709077635
588,tuburan,6.6439,122.2736,26.05,71,98,6.09,PH,1709077637
589,gbarnga,6.9956,-9.4722,23.08,97,99,1.14,LR,1709077638
590,belozersk,60.0326,37.7957,0.55,96,100,6.26,RU,1709077639
591,oroqen zizhiqi,50.5667,123.7167,-16.19,92,100,1.04,CN,1709077640
592,es castell,39.8795,4.2854,10.38,76,0,6.17,ES,1709077642
